ANYO_ACADEMICO;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_CONSER;NOM_CONSER;COD_GRADO;DESC_GRADO;CURSO;INSTRUMENTO;MATRICULADOS
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;5
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;7
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;5
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;TUBA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;3º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;4
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;5
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;E;ENSEÑANZA ELEMENTAL MÚSICA;4º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;6
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;1º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;PERCUSIÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;TROMPA;4
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA;VIOLÍN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;4
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;CONTRABAJO;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;2º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;3º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA;SAXOFÓN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPA;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLONCELLO;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;4º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;OBOE;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA;VIOLONCELLO;4
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;4
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;FLAUTA TRAVESERA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;4
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;5º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA;CONTRABAJO;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA;VIOLONCELLO;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;CLARINETE;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;OBOE;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;PERCUSIÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;PIANO;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;SAXOFÓN;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMBÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TROMPETA;2
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;TUBA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLA;1
2019-2020;46;VALENCIA/VALÈNCIA;46249;UTIEL;46027115;CONSERVATORIO PROFESIONAL DE MÚSICA DE UTIEL;P;ENSEÑANZA PROFESIONAL MÚSICA;6º ENSEÑANZA PROFESIONAL MÚSICA ;VIOLÍN;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CLAVE;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA DE PICO;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;6
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;14
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;14
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;SAXOFÓN;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMBÓN;3
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMPA;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TROMPETA;11
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;TUBA;1
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLA;11
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLONCELLO;12
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;1º ENSEÑANZA ELEMENTAL MÚSICA;VIOLÍN;8
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;ARPA;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;CLARINETE;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;CLAVE;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;CONTRABAJO;7
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;FAGOT;4
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA DE PICO;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;FLAUTA TRAVESERA;2
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;GUITARRA;9
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;OBOE;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PERCUSIÓN;5
2019-2020;46;VALENCIA/VALÈNCIA;46250;VALÈNCIA;46021691;CONSERVATORI PROFESSIONAL DE MÚSICA NÚMERO 2;E;ENSEÑANZA ELEMENTAL MÚSICA;2º ENSEÑANZA ELEMENTAL MÚSICA;PIANO;21
